"","gene","logFC","p"
"963","Rv2272",-0.956037509574976,1.94689237259112e-05
"1465","Rv2273",-1.51654785795633,0.000176335125057809
"1958","Rv2274A",-1.84061652268648,0.00149239629554128
"1532","Rv2274c",-2.14428072871505,0.000252081410147598
"262","Rv2275",-2.06958750361075,3.27642684698516e-07
"177","Rv2276",-2.02665033652285,1.23742345891898e-07
"562","Rv2280",1.41628922846571,2.50356454795079e-06
"2169","Rv2281",0.757990695712716,0.00347968715154067
"1146","Rv2284",0.680607050316411,4.33901190797553e-05
"2040","Rv2285",0.380222891638358,0.00222331601149772
"1664","Rv2286c",0.632157595195925,0.000434168650025843
"1251","Rv2288",0.708224641401331,7.0781574668699e-05
"1131","Rv2289",0.779813655391346,4.0873181416503e-05
"1222","Rv2294",-0.957369842546729,6.10965351381334e-05
"2072","Rv2295",-0.40454405546409,0.00252589877631821
"1162","Rv2301",0.706746649754343,4.67685426961023e-05
"181","Rv2302",1.7563061443413,1.27974773024263e-07
"1563","Rv2303c",1.24941607593585,0.000292004875741683
"1220","Rv2304c",1.43385371953924,6.04501034224809e-05
"2086","Rv2305",0.533736295455121,0.00258790493874315
"1366","Rv2306A",1.29058706174471,0.000122200027061038
"2788","Rv2307A",0.669309909622338,0.0460911984937038
"2616","Rv2308",-0.333465803113679,0.0201896794821456
"1665","Rv2312",0.831870273226877,0.000435557426276638
"590","Rv2313c",0.885443688544368,2.86218081294581e-06
"2572","Rv2315c",-0.216531025226852,0.0176560768786283
"2666","Rv2318",0.68477479773863,0.0252150058436285
"1598","Rv2320c",-0.947418412515044,0.000338723584270408
"2106","Rv2327",-0.318126907395724,0.00275443591994819
"223","Rv2328",-1.54787923111526,2.17326630455011e-07
"2556","Rv2331A",0.350592403630135,0.0163953815240272
"1972","Rv2332",-0.452754441778261,0.0016019916119469
"1048","Rv2333c",0.761050124295616,2.83893509796334e-05
"166","Rv2334",-1.53861203592292,9.59537123529064e-08
"139","Rv2335",-1.57454812955756,4.85421130422928e-08
"986","Rv2339",-0.680769446587939,2.14992691398821e-05
"393","Rv2340c",1.24600452241001,7.93634402706148e-07
"1542","Rv2341",1.52281310516675,0.000275683783502255
"241","Rv2342",1.39115185415877,2.64362131855533e-07
"2670","Rv2343c",0.225595517949434,0.0260262884700205
"2030","Rv2344c",-0.350954986258222,0.00213989837202366
"513","Rv2345",0.817248707117981,1.8574327717869e-06
"232","Rv2346c",1.73019338686484,2.49151356434113e-07
"343","Rv2347c",2.18239951906416,5.81891419376129e-07
"332","Rv2348c",1.48728922727709,5.63324542883843e-07
"1662","Rv2350c",-0.538293483818477,0.000425910337876967
"1992","Rv2351c",-0.82942348948881,0.0017432088136757
"2554","Rv2352c",0.592653367969366,0.0162020103012785
"467","Rv2358",1.20670058906336,1.20644954661255e-06
"277","Rv2359",1.97855135118847,3.55417394675482e-07
"2348","Rv2360c",-0.384847685037412,0.0071178686088653
"2371","Rv2363",-0.344296566857119,0.00813353546006365
"260","Rv2364c",-1.42433007525456,3.27642684698516e-07
"1034","Rv2365c",-1.19309895303745,2.70757329497792e-05
"187","Rv2366c",-1.41810827307081,1.34336290084591e-07
"1822","Rv2367c",-0.613289375571751,0.000854917787499355
"2322","Rv2368c",-0.372712043609241,0.00621888282011537
"2261","Rv2369c",2.16812737833564,0.00481465981285768
"1658","Rv2371",1.31849292035186,0.000405092897191441
"1998","Rv2372c",0.363520704057521,0.00177893555132247
"1771","Rv2373c",0.434894748549771,0.000663018052009478
"653","Rv2374c",0.796269789809698,4.20146329841504e-06
"944","Rv2375",0.95809058191733,1.7984958853451e-05
"214","Rv2376c",1.12102809440194,1.91659986357279e-07
"2177","Rv2377c",0.769522186389585,0.00351986344130159
"1388","Rv2378c",-0.900914589714693,0.000129893308297961
"630","Rv2379c",-0.995867495210754,3.63934056442158e-06
"794","Rv2380c",-0.924979431601589,9.29066107236982e-06
"1917","Rv2382c",1.74015691513665,0.0012296637806031
"2408","Rv2384",-0.839075636852423,0.00953482624089393
"593","Rv2386a",1.37165385779129,2.89580521385864e-06
"2041","Rv2386c",-1.08907914944662,0.00222419670443182
"2357","Rv2387",0.345687538559469,0.00741420601057269
"224","Rv2390c",-2.75067426886094,2.26947388231854e-07
"2711","Rv2391",0.202546624922276,0.0310820887270285
"419","Rv2392",0.965498613524121,9.33625325292742e-07
"689","Rv2393",1.35586282230971,4.95859584601789e-06
"1391","Rv2394",0.445060908911659,0.00013073254917865
"1059","Rv2395",-0.79177801423074,2.95593714181095e-05
"738","Rv2395B",0.857603811402318,7.15748649900899e-06
"1064","Rv2396",0.572879789989576,2.95926381284838e-05
"822","Rv2397c",-0.888808274648348,1.07630137465343e-05
"683","Rv2398c",-1.45783160243143,4.85960778842732e-06
"340","Rv2399c",-1.80666162144531,5.7845376850704e-07
"940","Rv2400c",-1.15538761100966,1.78466969822133e-05
"2418","Rv2401A",0.587269846915397,0.00992475926161654
"500","Rv2402",0.819292363611272,1.55674409920641e-06
"2465","Rv2404c",-0.241571499076922,0.0118974675888927
"487","Rv2405",1.24341149006564,1.48057308681114e-06
"109","Rv2406c",1.95530213982962,2.58279348046339e-08
"1407","Rv2407",1.26854527796943,0.000139888264385701
"1855","Rv2409c",0.438414320164492,0.000959723539776351
"1750","Rv2410c",0.515299267466953,0.000616109529807296
"2304","Rv2411c",0.281831332762492,0.00575509776615482
"980","Rv2412",0.702426903064517,2.10461075583291e-05
"375","Rv2417c",-0.970638806755265,7.23840054182288e-07
"1966","Rv2418c",-0.553653966510774,0.00154032668638365
"1227","Rv2419c",-0.672464355854271,6.27261286181445e-05
"2190","Rv2420c",-0.682263217626406,0.00367825271431027
"1726","Rv2421c",-0.547188715271107,0.000533828896033692
"2225","Rv2426c",0.296913044876985,0.00427255036836471
"2455","Rv2427c",0.22028952274066,0.0115146205684661
"1077","Rv2428",0.843218722721143,3.14388278768739e-05
"2682","Rv2429",0.451704723071706,0.0273939054663351
"155","Rv2430c",-1.40877463513889,7.28113919989946e-08
"494","Rv2431c",-1.4977595524748,1.51032501516288e-06
"1596","Rv2432c",-1.11448929891129,0.000338723584270408
"1659","Rv2434c",-0.742272620283124,0.000416707882165719
"2590","Rv2435c",-0.291485270907582,0.0190484706264599
"442","Rv2436",-1.2128945218576,1.02923647115837e-06
"2370","Rv2437",-1.36675973794883,0.00800709706125611
"1831","Rv2439c",1.44690275964614,0.000875795143065704
"1653","Rv2440c",1.16932710155218,0.000397491523246715
"917","Rv2441c",0.707073464300831,1.64642043939635e-05
"1215","Rv2443",0.664861957048326,5.94670976405575e-05
"1686","Rv2444c",-0.355127711976852,0.000462089858665013
"1895","Rv2446c",-0.941755554003753,0.00113853503301203
"741","Rv2447c",-1.04254804531227,7.18413079400752e-06
"1028","Rv2448c",-0.574976400759486,2.59546706926724e-05
"1021","Rv2449c",0.838250787982459,2.47908321008901e-05
"510","Rv2450c",-4.42851986124831,1.80762997032434e-06
"2544","Rv2452c",-1.18812913817221,0.0156850599350668
"1454","Rv2454c",0.38328600153138,0.000169516721308944
"1183","Rv2455c",0.568573350587535,5.12076067899344e-05
"954","Rv2456c",-0.874340255582402,1.8622622253248e-05
"389","Rv2457c",0.811467295931251,7.73582006063139e-07
"131","Rv2459",1.36850766102146,4.41856535620722e-08
"143","Rv2460c",1.26078830752895,5.40098678584314e-08
"280","Rv2461c",1.93706760365912,3.64507993063596e-07
"2599","Rv2462c",-0.255478057594658,0.0193434220541826
"1324","Rv2463",-0.599951348837146,9.98308956505086e-05
"2318","Rv2464c",-0.347326953998766,0.00602994177393055
"2607","Rv2465c",-0.302299449228862,0.019593277950299
"1793","Rv2466c",-0.908086820552892,0.000754585357712254
"1492","Rv2467",-0.42235039005417,0.000199088345818087
"1140","Rv2469c",0.770121567437759,4.25170181148726e-05
"2043","Rv2472",0.692872721857825,0.00226395582057072
"1630","Rv2473",1.19828222551835,0.000365540252590855
"1288","Rv2474c",-0.816807140216965,8.73133716222812e-05
"2022","Rv2475c",-0.440934173518333,0.00207115341721891
"2119","Rv2476c",-0.246276981712187,0.00291889521688046
"966","Rv2477c",-0.548397736851587,1.97214409452391e-05
"1705","Rv2478c",-0.946852802860202,0.000489304604116741
"792","Rv2482c",0.65619137542231,8.98975459760938e-06
"965","Rv2483c",0.811310308103634,1.94968507336693e-05
"363","Rv2484c",0.907384924778249,6.60593226571989e-07
"296","Rv2485c",2.45811966722222,4.1821679867116e-07
"1261","Rv2486",-0.647197993752612,7.2413032463289e-05
"2475","Rv2488c",0.2364707567747,0.0122349034544851
"2661","Rv2489c",0.80328467423657,0.0248362349619677
"1903","Rv2493",-0.488867116267638,0.00115862638123625
"1051","Rv2494",-1.06074929453641,2.89787842978752e-05
"1231","Rv2495c",-0.503356310870048,6.41796205409266e-05
"2634","Rv2496c",-0.190175862996623,0.0223132711370308
"2134","Rv2497c",0.268064933557356,0.00312697526467544
"1337","Rv2501c",0.531277909877875,0.00010871889985965
"1523","Rv2502c",0.907754793320835,0.000230243961039254
"718","Rv2503c",1.07789036457446,5.96790695055387e-06
"469","Rv2504c",0.959225757222128,1.23064178110312e-06
"728","Rv2507",0.940496607302713,6.40811025784024e-06
"2023","Rv2510c",-0.485353689641136,0.00207894149728092
"1328","Rv2512a",-1.32447252151083,0.000101369824168601
"1282","Rv2513",-0.829023570224443,8.07509341941361e-05
"2453","Rv2514c",-0.7135000815432,0.0114209072229432
"2107","Rv2515c",0.435455635155423,0.00275633913985173
"711","Rv2516c",1.13305138096696,5.48588391547565e-06
"1177","Rv2517c",1.23840325585967,5.02148767005027e-05
"1044","Rv2519",-0.675579199829881,2.81608484276862e-05
"1168","Rv2521",0.618309799297775,4.86357331274233e-05
"2754","Rv2522c",-0.216361502504726,0.0367355945840737
"2473","Rv2523c",-0.351714259907459,0.0121179837800339
"987","Rv2525c",-0.654445307312187,2.15014992047314e-05
"2535","Rv2526",-0.52353826475606,0.0151665886258943
"2290","Rv2528c",0.785238925668442,0.00546175603656345
"2584","Rv2529",-0.530480310411635,0.0186688358450298
"2099","Rv2530A",-0.587679680228003,0.00271108812874434
"1299","Rv2530c",-0.95226776363969,9.1562134361092e-05
"2260","Rv2532c",-0.464514503636431,0.00481391868278409
"1264","Rv2533c",-0.643113852429053,7.32055537228211e-05
"2689","Rv2535c",0.223316409474155,0.0286172619486053
"1905","Rv2536",0.369527026708955,0.0011682421131412
"2458","Rv2537c",0.489893455671072,0.0115903811007906
"1134","Rv2538c",-0.595922637397461,4.13799154172609e-05
"1925","Rv2539c",-0.418775290703481,0.00127036763293821
"2482","Rv2541",-0.459163522210029,0.0124354815246511
"1700","Rv2542",1.54667332072399,0.000483464438703908
"2573","Rv2545",-0.479275155740942,0.0177378780854141
"2381","Rv2546",-1.06211689266399,0.00859216661164799
"1265","Rv2548",-1.3403419912062,7.32949452076602e-05
"1571","Rv2549c",0.671891094026053,0.000307458517207378
"781","Rv2550c",1.13826724042978,8.59102210027919e-06
"167","Rv2552c",-1.34253299522032,9.62630757184211e-08
"368","Rv2553c",-0.832603460044205,7.04741622024065e-07
"843","Rv2554c",-0.787434138371138,1.2172873239723e-05
"2167","Rv2556c",0.291731256838019,0.00346806845791812
"33","Rv2557",3.34081034049305,2.24100899864707e-09
"43","Rv2558",2.85365466411401,4.02941692249386e-09
"2593","Rv2559c",-0.331682624909321,0.0190715678622692
"1002","Rv2560",-1.01289220990569,2.26371477773859e-05
"2694","Rv2563",-0.366389511901129,0.0295807539395672
"2430","Rv2564",-0.388013172027819,0.0102939814099829
"1069","Rv2566",-0.618969098374737,3.00743933403395e-05
"1195","Rv2567",-0.485035520309601,5.39678411286585e-05
"1711","Rv2570",0.826203777269852,0.000507435454021334
"939","Rv2572c",-0.618779329932046,1.78238945114162e-05
"2635","Rv2574",-0.243824143153274,0.022375134173763
"2035","Rv2575",0.35127066521406,0.00217625239465751
"1902","Rv2579",0.513086202627309,0.00115344795997759
"1024","Rv2580c",-0.598067371711404,2.50309477559965e-05
"1959","Rv2582",-0.482210496821835,0.00151169994428551
"324","Rv2583c",0.920370032193093,5.23421200324202e-07
"99","Rv2584c",1.88135314372302,1.71121738846622e-08
"1538","Rv2586c",-0.398117450509252,0.00027030874226287
"2327","Rv2587c",-0.248541943574898,0.00640887046954434
"529","Rv2588c",0.813070822049572,2.08551248160244e-06
"90","Rv2590",1.90605289297827,1.43548388272148e-08
"138","Rv2591",2.13668277592041,4.81875937430934e-08
"149","Rv2592c",-1.63470650807492,6.48590736163489e-08
"239","Rv2593c",-1.75729056309752,2.64040879151843e-07
"222","Rv2594c",-1.18859084297866,2.16575601922905e-07
"1074","Rv2595",0.849657824342368,3.05971970116401e-05
"2060","Rv2599",0.498406763800145,0.00243777522117992
"744","Rv2600",0.835660426480342,7.3025944848541e-06
"1110","Rv2603c",-0.578091177360522,3.66665317615773e-05
"1054","Rv2604c",-0.805271075795043,2.93659188897368e-05
"1091","Rv2609c",-0.641821352484436,3.39014929636051e-05
"885","Rv2610c",-0.668996332279839,1.4736336519844e-05
"1178","Rv2611c",-0.789114665127966,5.02186991116736e-05
"1384","Rv2612c",-0.840994842000142,0.000128860885973036
"838","Rv2613c",-1.06572505801679,1.19610856774099e-05
"804","Rv2614c",-0.630773248891956,9.7309206266876e-06
"1561","Rv2615c",0.58182751987663,0.000289121663394188
"1447","Rv2616",2.13277248560222,0.000165425488041522
"2546","Rv2617c",-0.358028711808859,0.0157664971307177
"2336","Rv2618",1.22599694543703,0.00670206860826932
"2046","Rv2619c",0.503367716407866,0.00228361792072183
"1928","Rv2620c",-0.594361500440839,0.00129848954283341
"1964","Rv2621c",-0.407841408500897,0.0015322990325765
"2292","Rv2622",0.451322997323957,0.00550389265985099
"87","Rv2623",7.11254069119129,1.41951778750606e-08
"283","Rv2624c",4.50016845185413,3.79585815284771e-07
"86","Rv2625c",5.93196889895083,1.41126898765081e-08
"79","Rv2626c",6.56901526305108,1.19536937333737e-08
"16","Rv2627c",6.87687558803377,8.76089365526299e-10
"78","Rv2628",7.72686519944873,1.1888717075173e-08
"12","Rv2629",3.33373656738803,4.27312875019836e-10
"336","Rv2630",1.56361513705583,5.74638681066041e-07
"372","Rv2632c",1.49074649022915,7.20996160463713e-07
"244","Rv2633c",1.95668945983701,2.75903374188692e-07
"2403","Rv2634c",-0.415045620981576,0.00945220629151759
"2578","Rv2636",0.550467189855477,0.018244132690521
"604","Rv2638",1.58685838458523,3.14680799413686e-06
"727","Rv2639c",1.16788859987264,6.38864756532765e-06
"1113","Rv2640c",1.41854377237317,3.78645027088269e-05
"49","Rv2641",3.00777706571545,5.17509484392867e-09
"345","Rv2642",2.21163916782434,5.81891419376129e-07
"1267","Rv2643",1.09944055750308,7.40853730697967e-05
"2494","Rv2644c",1.89110277048762,0.0130159070233834
"2234","Rv2645",-0.535515241859886,0.00439605642675327
"1099","Rv2646",-1.14738878333083,3.52232413016196e-05
"1460","Rv2647",-1.10917123333735,0.000171087062907118
"517","Rv2650c",0.863821314428693,1.94659373274031e-06
"2059","Rv2652c",0.632335505619739,0.00239841004347291
"2286","Rv2653c",1.2072377414349,0.00540993963915208
"1557","Rv2658c",1.23150108503727,0.000286671048767125
"2401","Rv2659c",0.552875169098805,0.00940784839667643
"2391","Rv2661c",0.872330932783003,0.00911842067433978
"1762","Rv2663",1.49408332130551,0.00065047322588528
"1017","Rv2664",1.51622551348852,2.46716916198191e-05
"841","Rv2665",-1.0207146718858,1.20546478222022e-05
"348","Rv2668",2.17319213321816,6.19510392795513e-07
"1525","Rv2669",3.01635159096028,0.000233503487306959
"1225","Rv2670c",-1.16522546250861,6.24778654279311e-05
"1372","Rv2671",-0.723391158886482,0.00012415778140677
"2189","Rv2672",0.315403990157034,0.00367257431802833
"2210","Rv2673",-0.332429725181574,0.00411217075550063
"853","Rv2674",0.612325648157185,1.28326321252002e-05
"1356","Rv2675c",0.561263147780367,0.000115911384049119
"682","Rv2676c",0.823586528182762,4.82780466050198e-06
"1013","Rv2677c",-0.647215740372114,2.39598294628216e-05
"2211","Rv2678c",-0.339203528129529,0.00414310947081773
"452","Rv2679",-1.04600091255484,1.11279881681565e-06
"418","Rv2680",-1.16277683855972,9.26907296116459e-07
"392","Rv2681",-1.066648066156,7.78371809536396e-07
"1995","Rv2683",-0.434794105913261,0.00175996524415278
"687","Rv2684",-0.85949974747927,4.95859584601789e-06
"2687","Rv2686c",0.394524430701826,0.0281186111435354
"1813","Rv2689c",-0.693777578492317,0.000838240617579367
"2766","Rv2692",0.221686409399791,0.0406074264146432
"2768","Rv2693c",-0.259776866987554,0.0418476314620005
"1988","Rv2694c",0.478671067931905,0.00170489873362791
"827","Rv2695",1.12342311635993,1.09901470243325e-05
"907","Rv2696c",-0.695740652300966,1.59758297561662e-05
"217","Rv2697c",-1.3582857244345,1.97382485505624e-07
"1336","Rv2699c",0.637675564608263,0.000107235007644941
"1676","Rv2700",0.65875802582614,0.00044633111451529
"2129","Rv2701c",-0.537001977186102,0.00306744448831659
"1509","Rv2702",0.700270216770608,0.000216579529671668
"1440","Rv2704",-0.593221060505394,0.000158804933985847
"405","Rv2705c",1.67659698342778,8.23342945680912e-07
"1006","Rv2708c",0.9224319565785,2.30891287210181e-05
"1208","Rv2709",0.659876857162187,5.89467320719274e-05
"528","Rv2710",0.982738956893167,2.05862935972944e-06
"994","Rv2711",0.652321851097801,2.19768998817001e-05
"2018","Rv2712c",0.508352111466968,0.00201254095419219
"346","Rv2713",0.999997498867352,5.85187034615309e-07
"2011","Rv2717c",0.610358106091525,0.00198317030351283
"587","Rv2719c",-1.03854742856338,2.80040212530331e-06
"2442","Rv2720",-0.223285843994658,0.0107333629246349
"1107","Rv2721c",-0.715734122498175,3.63913087485491e-05
"2422","Rv2723",-0.404112746638416,0.0100591916143593
"1346","Rv2724c",0.615273821425026,0.000110538007678679
"2282","Rv2726c",-0.275410644464441,0.00531022905905107
"2244","Rv2727c",-0.346583124067218,0.00455756565303433
"1526","Rv2729c",0.738571152165055,0.000238468321444801
"1611","Rv2731",0.528557314956301,0.000354624886231741
"2122","Rv2732c",-0.32670865862585,0.00296153627382295
"959","Rv2733c",-0.680096257866627,1.91176364953727e-05
"1564","Rv2735c",-0.736763445545713,0.000299661124028901
"1940","Rv2736c",-0.462772323819501,0.0013461095938582
"2704","Rv2737c",-0.212877503244396,0.0303064122234482
"1565","Rv2739c",-0.494071429196372,0.000299845332895003
"170","Rv2740",2.1228993668592,1.16118451753966e-07
"462","Rv2741",0.854194095434859,1.18303075667103e-06
"2057","Rv2743c",0.35841765432466,0.00238316284306428
"408","Rv2744c",1.0484622694728,8.28312112561483e-07
"444","Rv2745c",1.20877517983235,1.03529940215007e-06
"1363","Rv2747",-1.06368354287969,0.000120594197672193
"958","Rv2748c",-0.596694335860352,1.90487200963644e-05
"765","Rv2752c",-0.659785590855214,7.8889693970978e-06
"2483","Rv2754c",-0.475359916338058,0.0124354815246511
"1061","Rv2756c",-0.91357503161612,2.95593714181095e-05
"1247","Rv2757c",-1.53862083078609,6.85614688431553e-05
"2484","Rv2760c",-0.627562667851542,0.0124354815246511
"668","Rv2761c",-1.0123773921141,4.59968554310289e-06
"1619","Rv2762c",-0.856660945347734,0.000358626514542064
"1057","Rv2763c",-0.802723223632597,2.94746090621169e-05
"1756","Rv2764c",0.393611833673631,0.000640173346121972
"2049","Rv2765",0.705156649904812,0.00232020559238943
"2664","Rv2767c",-1.3414180396527,0.0250477975506741
"2759","Rv2771c",0.233648269099998,0.0384897266768598
"1485","Rv2773c",0.456396209958768,0.000193513586704604
"2797","Rv2775",0.264046643480387,0.0481174200241083
"2187","Rv2776c",-0.435508910714149,0.00365406371946201
"2779","Rv2777c",-0.195670759706182,0.0443671807078141
"2724","Rv2778c",0.214700705101297,0.0321603556080512
"2600","Rv2779c",-0.307080640651462,0.0193434220541826
"434","Rv2780",0.905674742903618,1.01376152656174e-06
"1952","Rv2781c",1.31247042499312,0.0014540851762202
"1111","Rv2782c",-0.618391965638734,3.69732610601205e-05
"1022","Rv2783c",-0.583045824423477,2.47908321008901e-05
"2296","Rv2784c",-0.353855899248118,0.00562816074054852
"2507","Rv2785c",0.255762031362919,0.0136909196495361
"1430","Rv2789c",-0.484568582423472,0.000150830443414568
"2749","Rv2790c",-0.190648751847692,0.0358193858917695
"1933","Rv2792c",-0.323734455041681,0.00132586144992453
"341","Rv2793c",-1.09441387725724,5.81891419376129e-07
"446","Rv2794c",-1.14654844975718,1.04169538983097e-06
"1088","Rv2795c",-0.583929866125965,3.28726370505743e-05
"2027","Rv2797c",-0.468307343914851,0.00211722206033544
"2659","Rv2798c",0.274025546634746,0.0248068559224357
"903","Rv2799",0.753066969623588,1.56023093174219e-05
"2074","Rv2801c",-0.779062552946393,0.00254199190971966
"1332","Rv2802c",-0.63655999021593,0.000105310930708932
"990","Rv2803",1.17468931765448,2.15970886547927e-05
"2536","Rv2805",0.445250651711225,0.0151665886258943
"2765","Rv2806",-0.740059537873681,0.040450158876161
"2392","Rv2807",-0.97871586310274,0.00911927836573503
"1330","Rv2808",-0.949227795072236,0.000102437506485715
"2076","Rv2811",-1.19811059990166,0.00254351365767133
"2719","Rv2812",-0.895107619128566,0.0318068761976655
"2733","Rv2817c",0.698959935107912,0.0332932579900954
"1758","Rv2818c",1.35233711307018,0.000644071286899063
"1644","Rv2819c",1.66856288932862,0.000383763248948577
"1787","Rv2820c",1.79159708064501,0.000728703694363103
"1449","Rv2821c",2.208228265837,0.000165534521727108
"1638","Rv2822c",2.10230413855869,0.000373815365960613
"1947","Rv2823c",1.20425669662639,0.00139670081062275
"2217","Rv2824c",0.965953097596413,0.00419185728699175
"1499","Rv2825c",0.803708873646305,0.000207282374809284
"2680","Rv2827c",0.295888852921204,0.0271948908249334
"1932","Rv2828A",0.781636685387359,0.00132492868872506
"1023","Rv2829c",0.837579266387301,2.50221396675965e-05
"1695","Rv2830c",0.824863785879062,0.000480676790273106
"1368","Rv2831",0.687473534076024,0.000122796183481961
"2313","Rv2832c",0.538836251329256,0.0058551827090368
"1377","Rv2836c",-0.709453419048891,0.000125305234872379
"2407","Rv2837c",-0.316811786541791,0.00951985038074571
"1833","Rv2839c",-0.358371613066835,0.000880378950088475
"2039","Rv2843",-0.444062560875306,0.00221701477915749
"1144","Rv2844",-0.760755986997333,4.28996079441663e-05
"240","Rv2845c",-1.35739563540381,2.64362131855533e-07
"2624","Rv2846c",-0.243185184011638,0.0209458627568672
"763","Rv2848c",-0.964216049294166,7.81966726611543e-06
"1585","Rv2849c",-0.558548628238105,0.000329623887988139
"880","Rv2850c",-0.61167556634651,1.44134973838203e-05
"1327","Rv2851c",-0.491186226982756,0.000101369824168601
"892","Rv2852c",-0.660029039663214,1.50375760012264e-05
"1271","Rv2853",0.759829310237711,7.54239680244994e-05
"1371","Rv2855",1.75923898150395,0.000123659168072629
"2000","Rv2856",0.363674298999859,0.0018067380849543
"787","Rv2857c",-0.889424909569627,8.98804932589257e-06
"922","Rv2858c",-0.674667621580388,1.67202354370082e-05
"550","Rv2859c",-1.08734878412094,2.4155710951308e-06
"553","Rv2860c",-0.869375481066053,2.41961585790959e-06
"571","Rv2861c",-0.89680532271225,2.57879773562862e-06
"1163","Rv2862c",0.709910818481648,4.6984253075671e-05
"608","Rv2864c",-1.08714473246932,3.18155870132718e-06
"2604","Rv2865",0.332843525418584,0.0193998682645341
"720","Rv2867c",0.845695898536152,6.07840544371284e-06
"1854","Rv2868c",0.284256205051765,0.000956068578331742
"1341","Rv2870c",0.467567360007109,0.000109918707132085
"2504","Rv2871",-0.459509503208407,0.0136909196495361
"2101","Rv2872",-0.743670400682117,0.00272610732891502
"2799","Rv2873",0.401298328106021,0.0485882375054941
"1752","Rv2876",0.457001865841725,0.000627142629751277
"1961","Rv2877c",-0.498552942835183,0.00152401045653172
"2394","Rv2878c",-0.274589071981734,0.00925876626844368
"1049","Rv2882c",0.584740555060533,2.84581880929536e-05
"1370","Rv2883c",-0.4395894562613,0.00012304386824564
"302","Rv2884",1.30047455968703,4.56386165764783e-07
"2746","Rv2885c",0.269547477723731,0.0347675881760664
"2520","Rv2886c",-0.526959479818564,0.0144241558550736
"1919","Rv2887",-0.457367207546209,0.00124391958727656
"527","Rv2888c",-0.868563610405551,2.05239653555825e-06
"1008","Rv2889c",-0.6871594593285,2.34830604566995e-05
"1459","Rv2890c",-0.459348212399162,0.000170048135353899
"2511","Rv2893",0.479538827981134,0.0138873118304636
"1911","Rv2894c",-0.367005103366378,0.00120119959419749
"667","Rv2897c",-1.61023367713172,4.55711395615935e-06
"2437","Rv2898c",0.335465802384209,0.010579760243917
"2372","Rv2899c",-0.324991474821752,0.00817638854901768
"1780","Rv2901c",0.48619165890275,0.000694942934982291
"937","Rv2903c",-0.585354133767396,1.76725736545696e-05
"2429","Rv2904c",-0.20746316285355,0.0102892529905787
"1170","Rv2906c",-1.11345471836604,4.95591905616195e-05
"2258","Rv2907c",-0.486185701357438,0.00478671120851609
"2073","Rv2913c",-0.426816541723472,0.00252643732252871
"1127","Rv2915c",-1.02658309478422,4.05205288887094e-05
"1537","Rv2916c",-0.43613134182833,0.000265130723835606
"2303","Rv2917",-1.06739545526697,0.00573547154731178
"2367","Rv2918c",-0.255591494147756,0.00788512627594804
"2655","Rv2919c",0.218637011153183,0.024545906542918
"918","Rv2922A",2.02621782697504,1.64642043939635e-05
"2230","Rv2922c",0.418075316025148,0.00432341115439197
"1080","Rv2923c",1.02815297227316,3.19179108497831e-05
"2317","Rv2924c",-0.370868382552278,0.0059737411169228
"305","Rv2925c",1.02931318669436,4.71265287488301e-07
"679","Rv2926c",0.980471358438344,4.81211267066825e-06
"931","Rv2927c",0.720418448605285,1.71940116939806e-05
"1063","Rv2928",-1.00305280061103,2.95593714181095e-05
"1236","Rv2929",-1.55129966287461,6.53363551588146e-05
"1574","Rv2930",-0.631044068281517,0.000309151247453979
"216","Rv2931",-1.38601566060314,1.97293061852752e-07
"271","Rv2932",-3.6110098576258,3.39724215752643e-07
"88","Rv2933",-2.72375019958945,1.41951778750606e-08
"163","Rv2934",-1.91887742037631,8.66192898426945e-08
"905","Rv2935",-0.594520238881035,1.59675995289737e-05
"1493","Rv2936",-0.450605582593056,0.000200954718746592
"1145","Rv2937",-0.59661280493342,4.33007681984454e-05
"644","Rv2938",-0.85855768223267,4.09935875418569e-06
"551","Rv2939",-0.874572235091563,2.4172933937551e-06
"493","Rv2940c",-0.803165645044301,1.50681043582169e-06
"596","Rv2941",1.39680525626068,3.02633565448095e-06
"1009","Rv2942",-0.674650496440401,2.3659648725091e-05
"858","Rv2943",-1.25211504118731,1.31257679252646e-05
"2274","Rv2945c",0.261941844320056,0.00498477077578859
"1566","Rv2946c",-0.461850100505014,0.000300825061927903
"2654","Rv2947c",-0.261252093858603,0.024485333353376
"205","Rv2948c",-1.09088671498524,1.73391793054597e-07
"2773","Rv2949c",-0.217055867975716,0.0432775288625547
"2366","Rv2950c",-0.291168080214952,0.00786649170856428
"1014","Rv2951c",0.578381415364069,2.40534325296322e-05
"1909","Rv2952",-0.428794865447833,0.00118426219332066
"1894","Rv2954c",0.377297258385366,0.00113269532208022
"1234","Rv2955c",0.596966720643516,6.46062622640706e-05
"1422","Rv2956",-0.916787985047564,0.000146639179597538
"168","Rv2957",-1.93239811942823,1.12954954163922e-07
"1098","Rv2958c",-0.85380713489453,3.52232413016196e-05
"800","Rv2959c",-0.959545067867584,9.46404512004258e-06
"2708","Rv2960c",-0.36159355899399,0.0306574464737009
"1240","Rv2962c",1.07922952494972,6.69609839376244e-05
"76","Rv2963",3.28024065373839,1.14198392165448e-08
"1410","Rv2964",0.955041102998524,0.000140795329304465
"1464","Rv2965c",-0.743317233865119,0.000175026399236549
"2246","Rv2966c",-0.467101319657724,0.0046087547532142
