"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","DE_index"
"Rv1235",-0.292476486760351,5.40741364363905,-3.43591540877494,0.00696690162359832,0.0110418281650744,-3.89695660008028,"Rv1235",52
"Rv3352c",-1.1119294184171,1.66469645555679,-3.43049133872244,0.00702843354961403,0.0111348051706044,-2.92497981442149,"Rv3352c",52
"Rv0346c",0.264227485380731,8.25377592052978,3.42826536328636,0.00705384884527801,0.0111705118540842,-4.24772837143289,"Rv0346c",52
"Rv2514c",-0.7135000815432,2.05865204921679,-3.41435020006219,0.00721490739579699,0.0114209072229432,-3.07298614864882,"Rv2514c",52
"Rv3369",0.267469799652674,6.31929950752905,3.41125222147704,0.00725128180866713,0.0114738089906497,-4.09692782727484,"Rv3369",52
"Rv2427c",0.22028952274066,8.08326061514279,3.40881436013091,0.00728003953015306,0.0115146205684661,-4.27225730026146,"Rv2427c",52
"Rv1404",0.267248830338038,7.91268733026608,3.40603100840926,0.00731301770631382,0.0115620715609188,-4.26592518772451,"Rv1404",52
"Rv0747",0.336179482052116,5.83469217424028,3.40574693979195,0.00731639217442941,0.0115626987437157,-4.02676001422284,"Rv0747",52
"Rv2537c",0.489893455671072,5.84969654470859,3.40402403840852,0.00733689331592665,0.0115903811007906,-4.060125319753,"Rv2537c",52
"Rv3005c",-0.199458713496558,8.30862563384872,-3.40245940998835,0.00735556285029325,0.0116151486570511,-4.28654224969796,"Rv3005c",52
"Rv0905",0.266167312980433,7.4358962533938,3.40195456557469,0.00736159730561347,0.0116199521697956,-4.2386903137088,"Rv0905",52
"Rv3656c",0.507603387450872,3.11819673188271,3.39983820005578,0.00738695046017651,0.0116552330909652,-3.40794691807898,"Rv3656c",52
"Rv2268c",-0.475881831265958,3.07929666651784,-3.39287155187733,0.0074710505435471,0.0117831394234742,-3.38592631387535,"Rv2268c",52
"Rv0325",0.756519608966829,2.19304147339178,3.38941699885317,0.00751312150133482,0.0118446816036066,-3.15634881817582,"Rv0325",52
"Rv1982c",-0.339887811799711,4.50614233469031,-3.38643305796995,0.00754965917788144,0.0118974539722864,-3.77404464684766,"Rv1982c",52
"Rv2404c",-0.241571499076922,6.26813525395808,-3.38618280792424,0.00755273180701017,0.0118974675888927,-4.12675257428667,"Rv2404c",52
"Rv3668c",-0.363985739297483,4.88560114643037,-3.38581667140268,0.00755722965755916,0.0118997253691412,-3.87753399231047,"Rv3668c",52
"Rv2975c",0.286819483785151,5.24146058872432,3.38434902499334,0.00757528708383864,0.011921374957846,-3.95547214321086,"Rv2975c",52
"Rv1232c",-0.227537837525039,8.05238593324275,-3.38420032938754,0.00757711908214369,0.011921374957846,-4.30596631352659,"Rv1232c",52
"Rv0493c",0.394170783897404,4.06241437543656,3.38134518374341,0.00761238514844914,0.0119720095307525,-3.68528156428856,"Rv0493c",52
"RVnc0012",-0.676977546579661,3.56761079198929,-3.37973922495499,0.00763229640463652,0.0119984643478557,-3.56398660509999,"RVnc0012",52
"Rv3399",-0.59090260814683,4.64428707854663,-3.37801220063292,0.00765376902025274,0.01202735131754,-3.79383611014692,"Rv3399",52
"Rv0496",-0.253058387537885,6.95034106874387,-3.3729783708898,0.00771671465065938,0.0121179837800339,-4.23697160207503,"Rv0496",52
"Rv2523c",-0.351714259907459,5.47081131514998,-3.37290104280204,0.00771768578110321,0.0121179837800339,-4.01039271812979,"Rv2523c",52
"Rv3107c",0.303343144169115,5.60316891615993,3.36919599183568,0.00776436488529806,0.0121863495754294,-4.05667692211968,"Rv3107c",52
"Rv2488c",0.2364707567747,5.75482331856406,3.36650503897223,0.00779845121036587,0.0122349034544851,-4.08749594974179,"Rv2488c",52
"Rv0577",-0.282283203882381,6.62319039297449,-3.3653434700304,0.00781321276195909,0.0122531119364649,-4.20219815331215,"Rv0577",52
"Rv3363c",-0.488258251855824,3.53026551381781,-3.36422724729406,0.00782742536031131,0.012270445165155,-3.55707757608025,"Rv3363c",52
"Rv0673",-0.375475089829798,5.61839062613567,-3.3632407285313,0.00784000879984605,0.0122852115293794,-4.05520176880743,"Rv0673",52
"Rv1231c",0.288267934466539,5.68377733254975,3.36142492487935,0.00786322499896591,0.0123166206821237,-4.07538012604205,"Rv1231c",52
"Rv1625c",-0.261722381252866,7.22170517342386,-3.3585488154678,0.00790014394735117,0.0123694592530502,-4.28826935610342,"Rv1625c",52
"Rv1098c",-0.281342030164651,7.37414762956104,-3.35610293732643,0.00793168174324731,0.0124138332160537,-4.30858058609191,"Rv1098c",52
"Rv2541",-0.459163522210029,4.03014058601201,-3.35439651614938,0.00795376210765384,0.0124354815246511,-3.68989233331844,"Rv2541",52
"Rv2754c",-0.475359916338058,3.6001919857854,-3.35433451237783,0.00795456560952066,0.0124354815246511,-3.61623675041045,"Rv2754c",52
"Rv2760c",-0.627562667851542,2.78881181242856,-3.35426652490616,0.00795544675044998,0.0124354815246511,-3.36436708628392,"Rv2760c",52
"Rv1494",-0.464915638999052,4.29476127382496,-3.35404458515734,0.00795832387039862,0.0124354815246511,-3.76370127530735,"Rv1494",52
"Rv0681",-0.238657502742023,6.33086378125884,-3.34839568637946,0.00803191793552521,0.0125454293417717,-4.19763177123854,"Rv0681",52
"Rv1420",-0.253452558745365,7.49741415014077,-3.34119967539032,0.0081266912780747,0.0126883563461054,-4.3456233521979,"Rv1420",52
"Rv0401",0.448616211135825,3.62678765203192,3.33578057845224,0.00819882708254783,0.0127958382482047,-3.64241202362317,"Rv0401",52
"Rv0258c",0.430635049912131,4.52408131459404,3.33538855404447,0.00820407115798821,0.0127988783874922,-3.87043985410755,"Rv0258c",52
"Rv3717",0.445427855063667,7.0475863403868,3.33342271008094,0.00823042055820162,0.0128348285250992,-4.33432679499293,"Rv3717",52
"Rv1508A",0.480698317834399,4.39143129527696,3.33134657008495,0.00825834357839221,0.0128732027759522,-3.84641566693661,"Rv1508A",52
"Rv1476",0.290290773672226,7.02770552076297,3.328919606893,0.00829110950543461,0.0129190923794553,-4.323826061564,"Rv1476",52
"RVnc0006",-0.850033964985543,3.72068714407256,-3.32644881549126,0.00832460557156727,0.0129660824044909,-3.64519896896308,"RVnc0006",52
"Rv2644c",1.89110277048762,1.75515552573896,3.32385308727297,0.008359946463126,0.0130159070233834,-3.27991822571616,"Rv2644c",52
"Rv0078B",0.517326024114079,6.63784611335864,3.3210902041137,0.00839773401541882,0.0130694994716919,-4.29108440531765,"Rv0078B",52
"Rv0298",0.279008688737336,7.31212018571064,3.3180631081556,0.00843933838840855,0.0131289867636981,-4.36601211681342,"Rv0298",52
"Rv0152c",-0.5258845079222,3.4489459393298,-3.31290286852248,0.0085107536071797,0.013234784243764,-3.60820848360825,"Rv0152c",52
"Rv3665c",-0.76442735548275,3.46103399605349,-3.31207828596701,0.00852222330765651,0.0132473150935269,-3.60768122600253,"Rv3665c",52
"Rv0983",-0.218922885166979,8.72894031859827,-3.30347552063377,0.00864284435653737,0.0134294376296257,-4.46257611823074,"Rv0983",52
"Rv0219",0.632223054191694,2.13152594342796,3.30271779532811,0.00865355293959044,0.0134406984257719,-3.32622267241832,"Rv0219",52
"Rv0227c",0.21300969098031,7.19750721110573,3.29341909945511,0.0087860913948527,0.0136411007141995,-4.40331141789895,"Rv0227c",52
"Rv0036c",0.222182672107651,6.90543488845567,3.29300907873778,0.00879198374970298,0.0136447933253784,-4.37033058532877,"Rv0036c",52
"Rv0119",0.418780811117411,4.30637074099736,3.29074436929996,0.00882460336377558,0.0136899460094049,-3.90144197225877,"Rv0119",52
"Rv2871",-0.459509503208407,4.18680261296176,-3.29035651790141,0.00883020230986404,0.0136909196495361,-3.8311626107438,"Rv2871",52
"Rv0088",0.263653866731977,6.5191750511435,3.28991520033548,0.00883657755485051,0.0136909196495361,-4.33262345264202,"Rv0088",52
"Rv0774c",-0.22184351289317,6.16320328718349,-3.28975977501161,0.00883882395311097,0.0136909196495361,-4.27436970245734,"Rv0774c",52
"Rv2785c",0.255762031362919,7.70269689408064,3.2897244620313,0.00883933442219599,0.0136909196495361,-4.45123673626389,"Rv2785c",52
"Rv2236c",-0.418507624945708,3.81784442560421,-3.2864165339663,0.00888728793833097,0.0137597045711879,-3.76312997328516,"Rv2236c",52
"Rv1097c",-0.243123791487439,6.47636087470853,-3.28567104784928,0.0088981320314433,0.0137710030602209,-4.32468144622419,"Rv1097c",52
"Rv3685c",-0.240845590242358,6.874798686018,-3.2810875337437,0.00896510693257742,0.0138691275773698,-4.38024111555265,"Rv3685c",52
"Rv2893",0.479538827981134,3.10402339155149,3.28004332866427,0.0089804378074412,0.0138873118304636,-3.59382910742779,"Rv2893",52
"Rv0634B",-0.398684849980154,5.47529830727588,-3.27732474741475,0.00902047899977118,0.0139436783264775,-4.17307789649298,"Rv0634B",52
"Rv3755c",0.24852758447219,7.07517923137184,3.27531511629902,0.00905019696294075,0.0139840488687222,-4.41903853634898,"Rv3755c",52
"Rv0836c",-1.32968612506693,0.68811588929892,-3.27231988030729,0.00909467790510706,0.0140429516357739,-2.99241741466291,"Rv0836c",52
"Rv3196",1.08436576911438,0.915208966531266,3.27226126022179,0.00909555069893677,0.0140429516357739,-3.08652005175436,"Rv3196",52
"Rv3458c",-0.209379235620218,7.84564109993832,-3.26960121760625,0.00913524733791085,0.0140986349018712,-4.48938373643137,"Rv3458c",52
"Rv1331",0.378227520082733,7.93782323705149,3.25799605766755,0.00931054179860076,0.0143634619801219,-4.51654196293704,"Rv1331",52
"Rv0682",0.55311394989273,6.42194242581556,3.25761155252943,0.00931640886798662,0.0143668052559142,-4.39607671195793,"Rv0682",52
"Rv0977",0.322579004566631,5.39958932146919,3.25734270979387,0.00932051334336295,0.0143674288655333,-4.20554178380232,"Rv0977",52
"Rv2886c",-0.526959479818564,3.72014345239089,-3.25469553341247,0.00936102826546108,0.0144241558550736,-3.81155541764363,"Rv2886c",52
"Rv3136A",0.672481578575288,3.12422340155223,3.24886512658437,0.00945090563293059,0.0145568689300553,-3.68209149846005,"Rv3136A",52
"Rv1196",0.297253706706689,11.3778238431342,3.24768091052889,0.00946926935793359,0.0145793707045425,-4.5054733253921,"Rv1196",52
"Rv0758",0.285724506550294,6.4825949023616,3.2417748379555,0.00956140728258006,0.0147153961467532,-4.4033389981386,"Rv0758",52
"Rv1742",-0.497891024603576,3.88409325320416,-3.23881690671185,0.00960790022836585,0.0147810921500573,-3.85485841412349,"Rv1742",52
"Rv2055c",-0.760888934337764,2.13208411174079,-3.23582259414951,0.00965520292105435,0.0148479813633481,-3.38112780474102,"Rv2055c",52
"Rv3227",0.326968734252238,6.55539574101382,3.23378289400164,0.00968756279491264,0.0148918473209207,-4.44084859459944,"Rv3227",52
"Rv1262c",0.330433562863382,4.92535902510921,3.23049492832365,0.00973996242833472,0.0149664717488024,-4.14421396453765,"Rv1262c",52
"Rv2142c",-0.698662234026746,2.49005665608238,-3.22860433380193,0.00977022489635411,0.0150054549656199,-3.47223727513258,"Rv2142c",52
"Rv1910c",0.400891348581894,4.37306881827013,3.2284274673044,0.00977306093434271,0.0150054549656199,-4.01812733070519,"Rv1910c",52
"Rv1820",0.242354534577771,7.56909111446949,3.22743171770578,0.00978904355968102,0.0150240538111626,-4.54451172069793,"Rv1820",52
"Rv1364c",-0.30713101756543,6.24660367499728,-3.22678610819743,0.00979942055942694,0.015034037942416,-4.38810039799299,"Rv1364c",52
"Rv1575",-0.906560440481908,1.54676064394532,-3.22455059668097,0.00983544018297264,0.0150833389535872,-3.2931618376731,"Rv1575",52
"Rv1519",-1.70881040691034,0.260979773027858,-3.22157878177312,0.00988353522961874,0.0151511122371139,-3.0258364304034,"Rv1519",52
"Rv3374",-0.889405705105255,1.94892401216053,-3.22082764315469,0.00989572984842089,0.0151638196532827,-3.36540320020585,"Rv3374",52
"Rv2526",-0.52353826475606,4.23494641811916,-3.22041807011869,0.00990238574558016,0.0151665886258943,-3.96177722425616,"Rv2526",52
"Rv2805",0.445250651711225,3.50317868682109,3.22023583896021,0.00990534863643261,0.0151665886258943,-3.82543747289979,"Rv2805",52
"Rv3434c",-0.365684683901886,4.43343787959051,-3.21951851222461,0.00991702052388177,0.0151784748499144,-4.04232515206629,"Rv3434c",52
"Rv3342",0.335488597036845,5.57835474628101,3.21565963047218,0.00998005386743101,0.0152689319019837,-4.2989661286635,"Rv3342",52
"Rv3054c",0.711331081700924,1.74246444516245,3.21248221947359,0.0100322660066345,0.0153427683748569,-3.34106284657684,"Rv3054c",52
"Rv1896c",0.333393820162122,4.98246853220528,3.20719683901043,0.0101197422054489,0.0154704562928181,-4.2030664513146,"Rv1896c",52
"Rv1287",-0.350125291557812,5.64444619259584,-3.20615523847588,0.010137073943619,0.0154908532558333,-4.31205429269953,"Rv1287",52
"Rv0085",0.493562575288934,3.34083318175729,3.20539447241423,0.0101497520800257,0.0155041256202753,-3.79081291451069,"Rv0085",52
"Rv1349",-0.351309634471951,4.2762494428242,-3.20414876562544,0.0101705470691554,0.0155297814665869,-4.026022600842,"Rv1349",52
"Rv2452c",-1.18812913817221,0.810869822995125,-3.19785533493887,0.0102762792878728,0.0156850599350668,-3.15842169739286,"Rv2452c",52
"Rv1868",-0.288237250420275,5.49675309201217,-3.19491208260343,0.0103261155919785,0.0157549339267789,-4.30783077690575,"Rv1868",52
"Rv2617c",-0.358028711808859,4.36470262002972,-3.19422680279366,0.0103377547501435,0.0157664971307177,-4.06510195711156,"Rv2617c",52
"Rv2112c",-0.191725004878107,8.22656715720063,-3.19286707449267,0.0103608891726634,0.0157955762298594,-4.63818619317112,"Rv2112c",52
"Rv0938",0.204759150665089,9.25798314389112,3.1919790844252,0.0103760262501253,0.0158124450271728,-4.65101197805998,"Rv0938",52
"Rv3387",-0.629470936087896,2.01510381666671,-3.19137342519336,0.0103863636688869,0.0158219890648442,-3.43589019707643,"Rv3387",52
"Rv1166",-0.228677172898384,6.85378773593432,-3.18968180733444,0.0104152925661415,0.0158598356997363,-4.5371003148916,"Rv1166",52
"Rv3896c",-0.307881027996642,5.82524392334316,-3.18708415272599,0.0104598777241052,0.015921483811329,-4.37941588546675,"Rv3896c",52
"Rv3813c",-0.263267273121123,5.61742182076795,-3.1837322711182,0.0105176990680376,0.0160032231509365,-4.3642252708261,"Rv3813c",52
"Rv1453",0.553656690487683,3.0065236532576,3.18102573137271,0.0105646283872291,0.0160683321690601,-3.74392106314649,"Rv1453",52
"Rv2352c",0.592653367969366,4.43013867169223,3.17575200022957,0.0106566918128935,0.0162020103012785,-4.1320130391677,"Rv2352c",52
"Rv3051c",0.192896239855047,10.1659688272061,3.17394528230942,0.0106884214603979,0.016243890618679,-4.66758457786341,"Rv3051c",52
"Rv2331A",0.350592403630135,4.70512839012022,3.16806739580567,0.0107923242790145,0.0163953815240272,-4.21954988718245,"Rv2331A",52
"Rv1590",0.30512526980146,5.03600057300815,3.16247204678427,0.0108921995550492,0.016540637806905,-4.28390120780039,"Rv1590",52
"Rv3306c",-0.199909560129326,7.8011230451904,-3.16034908305222,0.0109303425045282,0.0165920719097275,-4.67292116713775,"Rv3306c",52
"Rv0042c",0.211446769160726,7.03091069104921,3.15298277730586,0.0110637617974645,0.0167880371471492,-4.62415641943385,"Rv0042c",52
"Rv3917c",-0.186053679298374,7.71277639987596,-3.15270152852463,0.0110688889137342,0.0167892561140742,-4.67953347855926,"Rv3917c",52
"Rv3549c",0.298889818879167,6.50642828381339,3.14497125228072,0.0112107722054574,0.0169978244723901,-4.57450091476699,"Rv3549c",52
"Rv3156",-0.215177972392601,9.14456522429417,-3.14387953940599,0.0112309600901931,0.0170217868970413,-4.73254021517283,"Rv3156",52
"Rv1838c",-0.434503238439092,4.12001329860983,-3.14126948844301,0.0112793767793085,0.0170884978673643,-4.08798527734855,"Rv1838c",52
"Rv3802c",0.254202749204617,7.21731741087218,3.13784148179134,0.0113432931305352,0.0171786299632872,-4.66792487053915,"Rv3802c",52
"Rv1952",-0.413301160892473,3.52689896300738,-3.13754163756687,0.0113489015240416,0.0171804228529644,-3.93350070413644,"Rv1952",52
"Rv0038",0.237632784490622,7.8593234105913,3.1322849990836,0.01144768834185,0.0173232166139531,-4.72638819835969,"Rv0038",52
"Rv3074",-0.209834719204411,6.30903598199584,-3.12357897129704,0.0116132487861931,0.0175669049617405,-4.57931388833121,"Rv3074",52
"Rv0379",0.396106622039262,5.89420727646476,3.12215348100824,0.0116405907067588,0.017591521822302,-4.51564129146383,"Rv0379",52
"Rv0625c",0.304181835296549,5.35646639025958,3.12209387184495,0.0116417354938903,0.017591521822302,-4.43358106658451,"Rv0625c",52
"Rv1083",0.429032927135653,3.84300800422414,3.12202210867167,0.0116431138509699,0.017591521822302,-4.07815863820911,"Rv1083",52
"Rv1599",0.27307192391001,8.02730325768322,3.12060093690641,0.0116704449273879,0.0176259578580503,-4.75759390271587,"Rv1599",52
"Rv2315c",-0.216531025226852,7.48452989162357,-3.11933043515951,0.0116949342600649,0.0176560768786283,-4.71742670095461,"Rv2315c",52
"Rv2545",-0.479275155740942,3.23504907904653,-3.11629355748734,0.0117536853756813,0.0177378780854141,-3.87962751167484,"Rv2545",52
"Rv3404c",-0.369507385924437,5.17562744625661,-3.11228793161966,0.0118316421551728,0.0178485883793846,-4.39300801840688,"Rv3404c",52
"Rv0900",-0.664564628340069,2.18515543284363,-3.10354925607512,0.0120035624518025,0.0181009060195531,-3.61810648364922,"Rv0900",52
"Rv3700c",0.242534332282023,5.53487187506694,3.10109087170246,0.0120523886206782,0.0181674786545393,-4.49096912458297,"Rv3700c",52
"Rv1667c",0.256854276539242,5.9697408757817,3.09909972558965,0.012092084471549,0.0182202421431994,-4.5699205923432,"Rv1667c",52
"Rv2636",0.550467189855477,2.65965479641003,3.09807138711938,0.0121126381859807,0.018244132690521,-3.77257347528184,"Rv2636",52
"Rv1279",0.300133975096073,6.50166136886914,3.09344091626763,0.0122056343891666,0.0183770757398736,-4.66760092461034,"Rv1279",52
"Rv1966",0.492095953772969,2.63304537295777,3.09017508437737,0.0122716645621866,0.0184693308120041,-3.80309658954546,"Rv1966",52
"Rv3689",0.245146853977108,7.14196549457801,3.08778993394555,0.0123201203931005,0.0185350745782291,-4.74202277762797,"Rv3689",52
"Rv0735",0.330126841864275,4.25268929961661,3.08592654666241,0.0123581129502516,0.0185850319852158,-4.23764654526832,"Rv0735",52
"Rv3550",-0.398377427927588,6.1258375165148,-3.08510940176453,0.0123748116205115,0.0186029398073736,-4.60697808299672,"Rv3550",52
"Rv2529",-0.530480310411635,2.80607112458607,-3.08273553704993,0.012423453984949,0.0186688358450298,-3.83774874357828,"Rv2529",52
"Rv3465",-0.209832577458543,6.54779311293357,-3.08112934023011,0.0124564775275585,0.0187112194350135,-4.68046988024654,"Rv3465",52
"Rv3849",0.226948366271054,7.24554428035796,3.07918601048761,0.0124965530497097,0.0187641591229786,-4.76662845479749,"Rv3849",52
"Rv0591",-0.750104856815035,2.31360650838544,-3.07864816368322,0.0125076679412642,0.0187735889508809,-3.70048463267676,"Rv0591",52
"Rv3219",-0.248294277343842,9.89418715043186,-3.07621624544159,0.0125580516389612,0.0188419298740673,-4.83769997733702,"Rv3219",52
"Rv1885c",-0.27289092413658,4.72167324967824,-3.0695530404935,0.0126971676537584,0.0190432993431996,-4.35935036673273,"Rv1885c",52
"Rv2435c",-0.291485270907582,5.82144253884037,-3.06874349966662,0.0127141768423883,0.0190484706264599,-4.57883345224818,"Rv2435c",52
